GEO_ID,pop2021
6035,33159.0
17137,32606.0
47183,33036.0
54025,32608.0
48241,32975.0
47143,33136.0
18073,33091.0
1109,32991.0
29107,32817.0
37175,33165.0
18051,32924.0
5059,33148.0
53031,33605.0
1079,33090.0
18077,33141.0
28107,32851.0
17011,32883.0
18023,33065.0
13177,33411.0
24011,33386.0
13227,34024.0
38059,33611.0
51001,33246.0
19125,33380.0
18027,33397.0
51730,33429.0
17057,33197.0
40081,33829.0
19111,33215.0
13187,34278.0
51023,33866.0
26165,33901.0
36099,33688.0
28093,33725.0
51155,33759.0
38089,33046.0
17021,33662.0
51083,33738.0
12129,34690.0
20079,33817.0
27097,33992.0
17103,34049.0
12027,34408.0
26047,34225.0
28095,33883.0
37165,34227.0
54077,34358.0
20121,34593.0
20057,34159.0
31141,34241.0
18183,34430.0
46011,34639.0
39137,34318.0
35055,34623.0
18151,34632.0
47117,34984.0
27103,34332.0
20035,34496.0
29009,34712.0
31111,34133.0
17049,34430.0
55019,34746.0
1017,34541.0
28003,34349.0
48227,34128.0
28085,34943.0
17133,34932.0
13145,35626.0
39117,35151.0
49051,36173.0
27005,35219.0
30093,35411.0
23015,35828.0
47103,35433.0
19179,35256.0
39127,35460.0
31119,35337.0
49047,36204.0
29219,36518.0
48147,36569.0
17105,35664.0
21071,35274.0
42059,35369.0
18001,35961.0
48477,35891.0
21089,35649.0
19167,35893.0
18103,36081.0
48217,36471.0
31157,35745.0
51195,35647.0
47029,36418.0
29105,36133.0
27017,36409.0
13299,36033.0
18083,35956.0
48321,36344.0
51137,37188.0
37003,36644.0
21083,36615.0
39031,36618.0
22011,36584.0
18069,36717.0
47045,36615.0
1053,36699.0
18133,36979.0
40111,36843.0
21235,36939.0
23023,37071.0
27085,36735.0
26033,36816.0
20061,35934.0
48223,37211.0
26041,36826.0
22119,36184.0
17027,36793.0
19187,37147.0
55045,36988.0
21049,36871.0
37055,37826.0
39171,36716.0
17081,36877.0
37113,37564.0
56001,37608.0
31053,37103.0
21035,37560.0
26061,37313.0
42031,37156.0
37197,37192.0
50003,37312.0
50001,37260.0
36031,37268.0
22069,37026.0
42035,37465.0
27147,37349.0
5009,37830.0
24041,37626.0
1039,37524.0
17121,37390.0
17055,37442.0
45071,37996.0
51109,38848.0
18017,37563.0
19099,37764.0
55085,38259.0
5063,37723.0
18107,38063.0
29109,38321.0
48049,38192.0
29201,37840.0
40123,38163.0
1047,37619.0
46013,38101.0
39039,38144.0
20055,38107.0
42115,38389.0
39059,38287.0
17203,38225.0
42123,38134.0
45029,38462.0
4009,39050.0
51093,39278.0
51073,39069.0
39021,38699.0
48249,38847.0
54099,38498.0
19057,38491.0
5139,38340.0
20037,39110.0
55083,39356.0
40097,39159.0
27041,39238.0
37145,39127.0
29225,39735.0
56013,39336.0
40135,39508.0
47013,39578.0
16057,40313.0
22009,39236.0
23027,39912.0
12093,40266.0
18061,39761.0
12051,40313.0
42109,39621.0
29091,39975.0
26107,40031.0
13213,39951.0
27099,40158.0
19127,39853.0
28113,39973.0
36073,40191.0
39123,40104.0
35039,40179.0
42083,39941.0
51185,39925.0
54019,39927.0
40041,41000.0
36121,40491.0
5093,39661.0
26151,40506.0
18087,40524.0
6005,41259.0
23013,41084.0
37139,40821.0
51187,40925.0
55115,40859.0
39135,40867.0
42117,40929.0
48459,41774.0
47177,41523.0
47021,41523.0
41007,41810.0
38105,38484.0
1123,41023.0
27009,41459.0
13277,41212.0
27059,41906.0
48481,41721.0
5005,42144.0
26057,41544.0
48097,42244.0
55075,41875.0
40087,43516.0
39033,41754.0
39027,42004.0
29023,42101.0
13219,43023.0
16069,42454.0
53047,42634.0
47047,42832.0
56037,41614.0
55093,42587.0
54069,41776.0
22095,42094.0
49043,43093.0
51590,42215.0
39107,42309.0
37181,42185.0
5091,42649.0
39051,42450.0
42119,42568.0
48143,43378.0
51683,42708.0
40137,43129.0
47051,43215.0
29029,43436.0
8085,43168.0
37059,43533.0
37153,42724.0
13233,43496.0
29159,43188.0
19033,42706.0
53017,43696.0
51149,42880.0
33019,43533.0
13069,43386.0
12075,44158.0
19139,42688.0
37099,43410.0
45025,43268.0
18033,43333.0
39071,43354.0
12121,44485.0
40071,43732.0
18037,43549.0
39015,43662.0
27067,43767.0
12039,43714.0
40121,43633.0
13009,43781.0
39097,44386.0
22087,44258.0
6093,44118.0
42061,43889.0
36025,44378.0
47099,44828.0
39075,44271.0
51171,44752.0
55031,44203.0
29027,44638.0
30081,45959.0
42065,44114.0
21009,44544.0
17177,44021.0
29161,44937.0
37169,44553.0
48259,46788.0
37111,44717.0
28149,43579.0
53037,45499.0
28151,43687.0
37013,44468.0
21101,44329.0
26023,44985.0
17117,44406.0
27061,45070.0
13029,46938.0
55095,45431.0
48499,45875.0
18093,45070.0
1021,45274.0
18145,45039.0
6009,46221.0
21107,45138.0
22117,45133.0
55033,45547.0
26059,45546.0
40113,45772.0
13275,45842.0
5055,46317.0
42099,45986.0
50025,46090.0
13071,45812.0
48055,46791.0
18099,46121.0
39091,46035.0
42087,46136.0
28045,46055.0
13137,46774.0
27007,46380.0
55081,46193.0
40013,47105.0
18071,46067.0
36003,46106.0
47123,46698.0
39011,46141.0
19045,46463.0
51540,45672.0
53065,47426.0
55005,46719.0
36023,46311.0
17029,46765.0
21179,47098.0
48071,48865.0
36017,46537.0
40021,47627.0
56005,46401.0
12063,47694.0
18113,47227.0
16017,49491.0
42009,47461.0
36033,47456.0
27049,47968.0
48465,47564.0
4023,47883.0
53075,47873.0
36039,48499.0
40019,48291.0
5035,47525.0
16011,48876.0
39149,47977.0
40079,48476.0
21019,47899.0
21211,48461.0
22061,48152.0
35009,47999.0
36107,47980.0
37083,48272.0
22115,48027.0
37061,48515.0
37065,48359.0
18065,48935.0
8043,49661.0
48013,49939.0
17073,48907.0
22101,48232.0
1045,49342.0
48053,50954.0
36057,49558.0
32005,49870.0
13175,49547.0
27169,49630.0
40083,50885.0
17095,49268.0
24035,50798.0
48493,51257.0
50011,50325.0
26123,50296.0
48277,50098.0
31019,50339.0
33003,51500.0
42121,49938.0
47003,51119.0
47053,50541.0
23025,50592.0
41041,50862.0
48073,51097.0
37047,50092.0
48373,51899.0
18029,50816.0
44001,50818.0
51089,50248.0
48325,51981.0
42127,51431.0
26027,51483.0
21073,51682.0
22099,51540.0
51660,51430.0
17141,51449.0
28105,51842.0
55135,51570.0
39037,51597.0
55043,52110.0
32023,53450.0
37093,53114.0
48401,52743.0
39005,52316.0
24047,53132.0
55015,52539.0
22089,52282.0
17063,52989.0
1071,52773.0
19181,53402.0
40147,52772.0
41009,53074.0
48265,53161.0
51047,53596.0
48349,53591.0
16065,53881.0
17077,52565.0
21113,53626.0
36035,53116.0
26157,52917.0
4007,53589.0
47107,54059.0
17007,53159.0
47145,53992.0
1031,54174.0
32007,53915.0
51191,53635.0
29169,53816.0
29101,54150.0
37189,54234.0
20169,53888.0
47043,55292.0
51067,54938.0
40051,55508.0
47089,55624.0
13039,55664.0
39147,54906.0
37107,54706.0
47105,56690.0
23009,56192.0
17195,55305.0
6109,55810.0
51031,55492.0
8067,56250.0
8037,55727.0
28071,56884.0
29213,56387.0
28109,56503.0
54049,56001.0
45021,56052.0
48199,56973.0
47019,56134.0
47073,57288.0
27025,57469.0
1033,57474.0
22113,57204.0
48473,59781.0
54079,57260.0
22001,57288.0
21209,58252.0
49021,60519.0
13129,58237.0
50027,58196.0
54037,58370.0
48323,58056.0
23017,58629.0
48001,58402.0
49003,59688.0
47031,59032.0
39087,57445.0
36037,57853.0
36077,58123.0
21195,57391.0
39077,58367.0
55021,58488.0
42103,59952.0
29145,59386.0
39129,59333.0
32510,58993.0
28087,58150.0
39143,58715.0
1001,59095.0
37163,58990.0
1009,59041.0
1113,58722.0
32019,60903.0
54055,59097.0
39167,59423.0
48467,61275.0
50023,59969.0
29113,61586.0
42015,59892.0
36043,59937.0
27111,60046.0
5033,60378.0
51143,59972.0
50021,60591.0
37141,62815.0
26149,60758.0
47167,61004.0
37077,61986.0
36115,60956.0
47035,62451.0
36021,61778.0
36051,61578.0
8045,62161.0
20155,61414.0
48221,64222.0
37087,62476.0
35015,60911.0
39009,62056.0
26015,62992.0
53071,62682.0
37167,63425.0
40047,61926.0
21125,62561.0
31079,61979.0
39083,62897.0
45031,62755.0
39159,64971.0
5115,63789.0
37105,64138.0
45043,63921.0
33001,64460.0
18173,64514.0
28073,65353.0
37161,64586.0
47063,64468.0
26073,64813.0
6069,66677.0
48347,64668.0
42037,64872.0
42025,65412.0
34033,65046.0
41011,64999.0
21199,65423.0
1127,64818.0
39081,64789.0
13103,66741.0
35005,64629.0
13179,65711.0
27027,65574.0
39101,65291.0
42005,65093.0
17001,64954.0
45055,66130.0
46083,67870.0
6103,65498.0
36113,65618.0
55111,65697.0
54033,65158.0
48427,66049.0
37193,65806.0
4001,65623.0
26103,66103.0
53045,67615.0
40101,66146.0
39013,65849.0
27035,67270.0
55017,66865.0
18053,66263.0
18177,66456.0
26117,67220.0
5069,65861.0
26067,67197.0
29187,67541.0
23003,66859.0
27131,67262.0
17199,66879.0
28067,66744.0
20015,67889.0
13255,67909.0
45059,67803.0
21185,68685.0
37031,68541.0
13295,68510.0
21145,67454.0
35035,68537.0
36053,67658.0
24001,67729.0
13047,68397.0
26155,67877.0
6033,68766.0
48409,69699.0
48203,69150.0
48497,71714.0
37069,71703.0
27013,69280.0
45047,69241.0
13285,69720.0
41035,70164.0
22045,68975.0
38101,69071.0
12023,70385.0
51199,70915.0
47059,70621.0
55097,70468.0
25011,71015.0
30049,72223.0
18011,73052.0
37171,71152.0
1049,71813.0
40037,72029.0
18109,72206.0
20161,72208.0
40125,73019.0
35031,71780.0
21047,72357.0
28075,72088.0
47147,74098.0
51061,73815.0
38035,72705.0
49045,76640.0
12107,74167.0
39145,73346.0
17183,73095.0
42111,73627.0
5085,74722.0
55141,74070.0
54081,73771.0
8014,75325.0
35025,73004.0
39063,74656.0
39043,74852.0
26159,75658.0
53027,76841.0
12131,80069.0
36011,75880.0
35061,77190.0
33005,77329.0
48471,77977.0
37037,77889.0
13157,80286.0
5145,77207.0
36009,76426.0
39141,76891.0
29051,77205.0
47001,77576.0
53009,78209.0
51015,77563.0
28035,77875.0
51095,79882.0
45073,79203.0
36105,79806.0
37195,78369.0
51680,79009.0
26037,79426.0
53007,79646.0
51019,80131.0
36019,79596.0
47141,81188.0
41059,79988.0
18085,80106.0
18059,81789.0
56025,79555.0
42033,80082.0
18043,80454.0
37027,80463.0
55071,81505.0
40145,84050.0
13031,82442.0
40119,81989.0
29031,82113.0
20103,82184.0
6115,83421.0
1121,81524.0
18005,82475.0
22097,82071.0
21029,82918.0
48213,83667.0
53041,84398.0
12087,82170.0
48099,84232.0
42063,82886.0
28081,82883.0
26111,83457.0
18067,83687.0
42039,83351.0
51165,84394.0
36015,83045.0
45075,82962.0
13013,86658.0
54107,83624.0
30013,84511.0
13127,84739.0
29021,83853.0
48361,84742.0
55055,84943.0
13095,84844.0
44005,85264.0
42073,85497.0
39119,86408.0
48005,86506.0
53029,87432.0
16005,88263.0
37109,89670.0
37023,87611.0
41053,89164.0
1043,89496.0
41033,88346.0
1051,89304.0
26087,88513.0
29043,91499.0
55027,89313.0
16083,92243.0
12089,94189.0
37157,91266.0
36117,90923.0
33009,92201.0
48469,90964.0
1115,92748.0
6045,91305.0
42097,91266.0
55089,92497.0
51069,93717.0
48291,97621.0
48037,92581.0
24009,93928.0
21151,94666.0
39157,92500.0
21037,93050.0
36101,92948.0
19155,93304.0
1077,94043.0
13247,94082.0
55109,95044.0
54011,93418.0
51800,96194.0
37127,95176.0
34009,95661.0
41003,96017.0
26055,95860.0
40131,96695.0
39055,95565.0
45057,100336.0
51161,96589.0
53021,98268.0
13297,99853.0
39007,97337.0
27141,99074.0
22057,97504.0
1095,98228.0
36079,97936.0
48021,102058.0
51740,97840.0
38015,98933.0
47155,99517.0
13115,98771.0
19169,99472.0
47113,98775.0
26091,98956.0
19061,98718.0
53025,100297.0
6101,99063.0
51121,98473.0
37045,100359.0
51770,98865.0
5051,100330.0
37125,102763.0
48231,103394.0
17037,100414.0
19049,103796.0
37049,100674.0
56021,100863.0
12055,103296.0
39029,101310.0
47119,104760.0
39003,101670.0
6057,103487.0
13313,102848.0
21059,103063.0
1055,103162.0
24045,103980.0
26017,102985.0
17115,102432.0
24015,103905.0
42001,104127.0
55039,104362.0
1083,107517.0
29071,105231.0
30029,108454.0
36109,105162.0
45085,104758.0
55035,106452.0
19193,105607.0
54061,106387.0
18167,105994.0
55127,106799.0
4017,108147.0
29165,108569.0
1069,107458.0
17091,106601.0
27019,108626.0
41071,108239.0
29037,109638.0
36089,108051.0
47011,110162.0
39109,109264.0
48397,116381.0
26045,108944.0
28089,109813.0
13015,110843.0
22109,108708.0
17099,108965.0
46103,111806.0
34041,110731.0
51085,111603.0
42085,109972.0
21093,111607.0
53015,111524.0
23001,111034.0
41019,111978.0
5031,112218.0
18035,111871.0
18091,112390.0
36069,112508.0
51003,113535.0
13217,115355.0
24037,114468.0
42081,113605.0
12035,120932.0
36045,116295.0
9015,116418.0
1015,115972.0
37155,116328.0
37089,116829.0
39169,116710.0
37191,116835.0
36075,117387.0
55117,117747.0
48375,116547.0
30063,119533.0
13185,119276.0
20045,119363.0
13113,120574.0
13045,121968.0
30031,122713.0
48451,119411.0
26005,120950.0
55063,120433.0
40031,122063.0
18019,122738.0
35045,120993.0
42013,121767.0
54003,126069.0
29097,123155.0
1103,123668.0
5045,125106.0
5125,125233.0
23011,124486.0
48183,124201.0
16019,127930.0
39139,125195.0
4003,126050.0
22005,128369.0
36013,126807.0
5131,128400.0
42051,126931.0
13059,128711.0
22015,129144.0
25003,128657.0
34019,129924.0
41043,129839.0
48485,130069.0
22079,128654.0
44009,130592.0
53057,130696.0
18095,130782.0
12119,135638.0
19013,130368.0
33017,132416.0
17179,130413.0
45077,132229.0
39173,132472.0
17093,134867.0
42021,132167.0
47179,134236.0
49005,137417.0
22105,135217.0
37085,135966.0
26025,133819.0
21227,137212.0
47009,137605.0
39023,135633.0
48181,139336.0
6023,136310.0
21015,137412.0
55131,137175.0
45041,136504.0
51650,137746.0
6055,136207.0
55073,137648.0
37019,144215.0
18105,139875.0
51177,143676.0
48381,143854.0
27171,144845.0
22063,145830.0
42107,143264.0
42075,143493.0
28059,143987.0
48441,143326.0
34037,145543.0
17161,142909.0
37151,145172.0
13097,145814.0
4005,145052.0
13077,149956.0
48257,157768.0
37159,148150.0
47189,151917.0
37135,148884.0
35043,151369.0
48367,156764.0
9013,150293.0
27139,153268.0
23019,152765.0
6031,153443.0
19103,154748.0
34011,153627.0
33013,155238.0
26021,153101.0
12017,158083.0
24043,154937.0
26115,155274.0
35049,155201.0
40017,161737.0
42055,156289.0
8077,157335.0
6039,159410.0
13073,159639.0
28121,158096.0
13021,156762.0
51179,160877.0
36093,158089.0
42027,157527.0
47163,159265.0
27145,158947.0
12085,159942.0
51510,154706.0
39045,161064.0
22073,158768.0
26075,160050.0
26147,160053.0
12061,163662.0
37035,161723.0
36083,160232.0
39133,162382.0
45035,163327.0
25015,161572.0
18081,164298.0
27109,163436.0
48091,174986.0
55105,164381.0
9007,164759.0
13153,166829.0
30111,167146.0
48135,161091.0
24017,168698.0
42007,166624.0
39057,168412.0
42089,169273.0
50007,168865.0
8101,169622.0
20209,167046.0
45003,170776.0
55059,168732.0
37057,170637.0
21117,169495.0
13223,173780.0
48329,167969.0
44003,170715.0
37147,172169.0
17113,170889.0
55139,171623.0
37001,173877.0
16055,179789.0
24013,173873.0
18127,174243.0
48187,177036.0
12005,179168.0
19163,174170.0
1081,177218.0
18063,179355.0
26121,176511.0
20177,178264.0
39089,180401.0
6025,179851.0
54039,177952.0
18163,179987.0
48251,187280.0
17143,179432.0
36111,182951.0
6089,182139.0
49053,191226.0
10001,184149.0
39103,183092.0
29019,185840.0
38017,186562.0
9005,185000.0
28033,188633.0
51700,184587.0
18157,187076.0
37097,191968.0
45013,191748.0
12015,194843.0
12113,193998.0
26145,189591.0
55087,191545.0
31153,193418.0
6017,193221.0
42019,194273.0
26093,195014.0
48139,202678.0
12053,200638.0
17167,194734.0
47165,200557.0
55101,196896.0
46099,199685.0
36007,197240.0
41017,204801.0
27137,199182.0
39155,201335.0
13139,207369.0
45007,206908.0
4027,206990.0
37133,206160.0
17019,205943.0
13245,205673.0
18039,206921.0
13215,205617.0
53005,210025.0
28047,209396.0
39025,209642.0
42125,209470.0
6007,208309.0
12091,213255.0
23031,214591.0
36063,211653.0
4015,217692.0
39041,220740.0
42069,215663.0
6113,216986.0
22019,205282.0
37101,226504.0
12019,222361.0
35013,221508.0
47125,227900.0
41029,223734.0
1117,226902.0
37129,229018.0
28049,222679.0
51760,226604.0
29099,227771.0
37025,231278.0
1125,227007.0
53073,228831.0
39099,226762.0
37071,230856.0
1101,227434.0
25001,232411.0
19113,228939.0
45015,236701.0
36065,230274.0
39085,232023.0
16027,243115.0
1003,239294.0
48423,237186.0
48041,237032.0
36091,237359.0
22017,233092.0
4025,242253.0
51710,235089.0
51013,232965.0
10005,247527.0
37179,243648.0
13151,245235.0
22055,244205.0
39165,246553.0
48209,255397.0
5143,250057.0
47187,255735.0
51550,251269.0
13117,260206.0
29047,255518.0
48245,253704.0
53077,256035.0
17163,254796.0
42041,262919.0
48309,263115.0
24025,262977.0
26077,261108.0
6041,260206.0
49057,267066.0
22103,269388.0
17119,264490.0
48479,267945.0
13057,274615.0
27163,272256.0
9011,268805.0
55009,269591.0
37021,271534.0
6087,267792.0
42049,269011.0
18141,272212.0
24021,279835.0
34001,274966.0
53035,274314.0
12109,292466.0
12001,279238.0
6047,286461.0
6079,283159.0
45091,288595.0
26065,284034.0
17201,283119.0
5007,293692.0
42043,287400.0
12073,292817.0
45063,300137.0
13051,296329.0
53067,297977.0
36027,297112.0
40027,297597.0
26139,299157.0
13063,297100.0
29077,300865.0
29510,293310.0
34015,304477.0
23005,305231.0
17111,311122.0
48303,314451.0
42095,313628.0
39093,315595.0
36001,313743.0
33015,316947.0
21067,321793.0
12033,322390.0
31109,324514.0
42079,326053.0
37063,326126.0
45083,335864.0
8013,329543.0
12111,343579.0
8123,340036.0
24027,334529.0
51087,333554.0
37051,335508.0
36087,339227.0
47149,352182.0
34035,345647.0
41047,347119.0
18057,356650.0
48167,355062.0
48355,353079.0
45051,365579.0
42129,353057.0
8069,362533.0
8035,368990.0
49011,367285.0
27003,367018.0
51041,370688.0
47065,369135.0
26161,369390.0
48027,379617.0
48039,379689.0
39151,373834.0
42077,375539.0
12021,385980.0
12083,385915.0
37067,385523.0
41039,383189.0
22071,376971.0
12069,395804.0
18003,388608.0
34021,385898.0
1089,395211.0
39017,390234.0
12097,403282.0
5119,397821.0
36071,404525.0
12081,412703.0
26049,404208.0
6061,412300.0
29183,409981.0
55133,408756.0
45019,413024.0
1097,413073.0
45079,418307.0
48061,423029.0
41005,422537.0
51107,427592.0
33011,424079.0
42011,429342.0
4021,449557.0
39095,429191.0
12115,447057.0
6053,437325.0
22051,433688.0
27037,442038.0
6083,446475.0
6095,451716.0
22033,453301.0
42133,458696.0
51810,457672.0
34005,464269.0
25013,462718.0
12117,470093.0
6107,477054.0
36067,473236.0
47093,486677.0
51153,484472.0
32031,493392.0
6097,485887.0
19153,496844.0
36085,493494.0
16001,511931.0
18089,498558.0
53011,511404.0
34027,510981.0
17089,515588.0
8001,522140.0
34031,518117.0
34007,523771.0
20173,523828.0
45045,533834.0
25023,533003.0
42029,538649.0
39113,535840.0
39153,537633.0
53063,546040.0
37081,542410.0
27123,543257.0
42071,553652.0
6099,552999.0
12127,564412.0
55025,563951.0
12101,584067.0
10003,571708.0
34039,572114.0
42045,573849.0
25005,580164.0
8059,579581.0
24510,576498.0
31055,585008.0
24003,590336.0
41067,600811.0
12009,616628.0
20091,613219.0
48491,643026.0
48339,648886.0
34029,648998.0
34025,645354.0
42017,646098.0
8005,654900.0
26081,658046.0
44007,658221.0
49049,684986.0
40143,672858.0
1073,667820.0
35001,674393.0
11001,670050.0
17197,697252.0
17097,711239.0
47037,703953.0
29095,716862.0
8031,711463.0
34017,702463.0
25021,724505.0
12105,753520.0
8041,737867.0
36055,755160.0
6081,737888.0
13089,757718.0
12071,787976.0
13067,766802.0
6077,789410.0
21111,777874.0
25025,771245.0
40109,798575.0
25009,807074.0
41051,803377.0
48157,858527.0
53061,833540.0
39061,826139.0
6111,839784.0
24005,849316.0
42091,860578.0
25027,862029.0
34023,860807.0
34013,854917.0
9009,863700.0
48141,867947.0
6075,815201.0
48215,880356.0
26099,876792.0
9003,896854.0
6029,917673.0
48121,941647.0
53053,925708.0
47157,924454.0
17043,924885.0
55079,928059.0
36029,950683.0
34003,953819.0
9001,959768.0
13135,964546.0
12103,956615.0
24033,955306.0
18097,971102.0
12031,999935.0
29189,997187.0
36119,997895.0
6019,1013581.0
4019,1052030.0
24031,1054827.0
13121,1065334.0
48085,1109462.0
37119,1122276.0
37183,1150204.0
51059,1139720.0
6013,1161413.0
49035,1186421.0
42003,1238090.0
39035,1249387.0
26125,1270017.0
27053,1267416.0
48453,1305154.0
39049,1321414.0
36059,1390907.0
12095,1422746.0
12057,1478194.0
36005,1424948.0
12099,1497987.0
36103,1526344.0
6067,1588921.0
42101,1576251.0
25017,1614742.0
6001,1648556.0
36061,1576876.0
26163,1774816.0
6085,1885508.0
12011,1930983.0
48029,2028236.0
48439,2126477.0
6071,2194710.0
53033,2252305.0
32003,2292476.0
36081,2331143.0
6065,2458395.0
48113,2586050.0
12086,2662777.0
36047,2641052.0
6059,3167809.0
6073,3286069.0
4013,4496588.0
48201,4728030.0
17031,5173146.0
6037,9829544.0
46113,14309.0
51515,6599.0
